 #energy tdos sumdos updos dndos awdos
       -11.7247         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.7186         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.7125         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.7064         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.7003         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6942         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6881         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6820         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6759         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6698         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6637         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6576         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6515         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6454         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6394         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6333         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6272         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6211         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6150         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6089         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.6028         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5967         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5906         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5845         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5784         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5723         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5662         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5601         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5540         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5479         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5418         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5357         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5296         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5235         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5174         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5113         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.5052         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4991         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4930         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4869         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4808         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4747         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4686         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4625         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4564         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4503         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4442         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4381         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4320         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4259         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4198         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4137         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4076         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.4015         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3954         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3893         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3832         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3771         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3710         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3649         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3588         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3527         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3466         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3405         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3344         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3283         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3222         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3161         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3100         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.3039         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2978         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2917         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2856         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2795         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2734         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2673         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2612         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2551         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2490         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2429         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2368         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2307         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2246         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2185         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2124         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2063         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.2002         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1941         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1880         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1819         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1758         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1697         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1636         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1575         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1514         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1453         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1392         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1331         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1270         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1209         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1148         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1087         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.1026         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.0965         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.0904         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.0843         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.0782         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.0721         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.0660         0.0000        56.4918         0.0000        -0.0000         0.0000
       -11.0599         0.0001        56.4918         0.0000        -0.0000         0.0001
       -11.0539         0.0001        56.4918         0.0000        -0.0000         0.0001
       -11.0478         0.0001        56.4918         0.0000        -0.0001         0.0001
       -11.0417         0.0002        56.4918         0.0001        -0.0001         0.0002
       -11.0356         0.0002        56.4918         0.0001        -0.0001         0.0002
       -11.0295         0.0003        56.4918         0.0001        -0.0002         0.0003
       -11.0234         0.0005        56.4918         0.0002        -0.0003         0.0005
       -11.0173         0.0007        56.4918         0.0003        -0.0004         0.0007
       -11.0112         0.0010        56.4919         0.0004        -0.0006         0.0010
       -11.0051         0.0013        56.4919         0.0005        -0.0008         0.0013
       -10.9990         0.0018        56.4919         0.0007        -0.0011         0.0018
       -10.9929         0.0025        56.4919         0.0010        -0.0015         0.0025
       -10.9868         0.0034        56.4919         0.0014        -0.0020         0.0034
       -10.9807         0.0046        56.4919         0.0019        -0.0027         0.0046
       -10.9746         0.0062        56.4919         0.0025        -0.0036         0.0062
       -10.9685         0.0082        56.4920         0.0034        -0.0049         0.0082
       -10.9624         0.0109        56.4920         0.0045        -0.0065         0.0109
       -10.9563         0.0145        56.4921         0.0059        -0.0085         0.0145
       -10.9502         0.0190        56.4921         0.0078        -0.0112         0.0190
       -10.9441         0.0249        56.4922         0.0102        -0.0147         0.0249
       -10.9380         0.0323        56.4924         0.0132        -0.0191         0.0323
       -10.9319         0.0417        56.4926         0.0171        -0.0246         0.0417
       -10.9258         0.0536        56.4928         0.0220        -0.0317         0.0536
       -10.9197         0.0685        56.4931         0.0281        -0.0404         0.0685
       -10.9136         0.0871        56.4934         0.0357        -0.0513         0.0871
       -10.9075         0.1100        56.4939         0.0451        -0.0648         0.1100
       -10.9014         0.1381        56.4945         0.0567        -0.0814         0.1381
       -10.8953         0.1725        56.4953         0.0709        -0.1017         0.1725
       -10.8892         0.2143        56.4962         0.0880        -0.1262         0.2143
       -10.8831         0.2646        56.4974         0.1088        -0.1558         0.2646
       -10.8770         0.3249        56.4989         0.1337        -0.1913         0.3249
       -10.8709         0.3968        56.5007         0.1633        -0.2335         0.3968
       -10.8648         0.4819        56.5029         0.1985        -0.2834         0.4819
       -10.8587         0.5820        56.5055         0.2399        -0.3421         0.5820
       -10.8526         0.6990        56.5088         0.2883        -0.4107         0.6990
       -10.8465         0.8349        56.5127         0.3447        -0.4902         0.8349
       -10.8404         0.9919        56.5174         0.4099        -0.5820         0.9919
       -10.8343         1.1719        56.5229         0.4848        -0.6871         1.1719
       -10.8282         1.3772        56.5295         0.5703        -0.8069         1.3772
       -10.8221         1.6098        56.5373         0.6675        -0.9423         1.6098
       -10.8160         1.8716        56.5464         0.7770        -1.0946         1.8716
       -10.8099         2.1646        56.5570         0.9000        -1.2647         2.1646
       -10.8038         2.4905        56.5693         1.0370        -1.4534         2.4905
       -10.7977         2.8506        56.5835         1.1889        -1.6616         2.8506
       -10.7916         3.2462        56.5998         1.3564        -1.8898         3.2462
       -10.7855         3.6780        56.6184         1.5398        -2.1382         3.6780
       -10.7794         4.1467        56.6395         1.7396        -2.4070         4.1467
       -10.7733         4.6522        56.6634         1.9561        -2.6961         4.6522
       -10.7672         5.1942        56.6902         2.1893        -3.0050         5.1942
       -10.7611         5.7722        56.7203         2.4392        -3.3330         5.7722
       -10.7550         6.3848        56.7537         2.7055        -3.6792         6.3848
       -10.7489         7.0305        56.7908         2.9880        -4.0425         7.0305
       -10.7428         7.7074        56.8317         3.2861        -4.4213         7.7074
       -10.7367         8.4134        56.8766         3.5992        -4.8142         8.4134
       -10.7306         9.1457        56.9258         3.9265        -5.2192         9.1457
       -10.7245         9.9018        56.9793         4.2672        -5.6346         9.9018
       -10.7184        10.6786        57.0374         4.6203        -6.0584        10.6786
       -10.7123        11.4733        57.1002         4.9849        -6.4884        11.4733
       -10.7062        12.2828        57.1677         5.3599        -6.9228        12.2828
       -10.7001        13.1040        57.2402         5.7444        -7.3596        13.1040
       -10.6940        13.9343        57.3176         6.1372        -7.7970        13.9343
       -10.6879        14.7707        57.4000         6.5373        -8.2334        14.7707
       -10.6818        15.6108        57.4876         6.9437        -8.6671        15.6108
       -10.6757        16.4521        57.5802         7.3553        -9.0968        16.4521
       -10.6696        17.2925        57.6780         7.7710        -9.5215        17.2925
       -10.6635        18.1298        57.7809         8.1898        -9.9400        18.1298
       -10.6574        18.9620        57.8889         8.6104       -10.3516        18.9620
       -10.6513        19.7873        58.0020         9.0318       -10.7555        19.7873
       -10.6452        20.6035        58.1202         9.4525       -11.1510        20.6035
       -10.6391        21.4086        58.2434         9.8711       -11.5375        21.4086
       -10.6330        22.2003        58.3715        10.2859       -11.9144        22.2003
       -10.6269        22.9759        58.5045        10.6951       -12.2808        22.9759
       -10.6208        23.7325        58.6422        11.0967       -12.6359        23.7325
       -10.6147        24.4666        58.7847        11.4882       -12.9784        24.4666
       -10.6086        25.1742        58.9316        11.8672       -13.3070        25.1742
       -10.6025        25.8508        59.0830        12.2308       -13.6200        25.8508
       -10.5964        26.4915        59.2386        12.5760       -13.9155        26.4915
       -10.5903        27.0907        59.3982        12.8995       -14.1911        27.0907
       -10.5842        27.6423        59.5616        13.1980       -14.4444        27.6423
       -10.5781        28.1402        59.7285        13.4678       -14.6724        28.1402
       -10.5720        28.5776        59.8987        13.7055       -14.8721        28.5776
       -10.5659        28.9478        60.0716        13.9075       -15.0404        28.9478
       -10.5598        29.2443        60.2470        14.0704       -15.1739        29.2443
       -10.5537        29.4606        60.4245        14.1910       -15.2696        29.4606
       -10.5476        29.5907        60.6035        14.2664       -15.3243        29.5907
       -10.5415        29.6294        60.7836        14.2942       -15.3351        29.6294
       -10.5354        29.5721        60.9642        14.2724       -15.2997        29.5721
       -10.5293        29.4152        61.1447        14.1994       -15.2159        29.4152
       -10.5232        29.1566        61.3246        14.0744       -15.0822        29.1566
       -10.5171        28.7951        61.5032        13.8973       -14.8978        28.7951
       -10.5110        28.3310        61.6799        13.6686       -14.6624        28.3310
       -10.5049        27.7663        61.8541        13.3896       -14.3767        27.7663
       -10.4988        27.1041        62.0252        13.0623       -14.0418        27.1041
       -10.4927        26.3491        62.1925        12.6893       -13.6598        26.3491
       -10.4866        25.5076        62.3555        12.2740       -13.2335        25.5076
       -10.4805        24.5868        62.5137        11.8204       -12.7664        24.5868
       -10.4744        23.5952        62.6664        11.3328       -12.2625        23.5952
       -10.4684        22.5425        62.8134        10.8161       -11.7264        22.5425
       -10.4623        21.4389        62.9541        10.2756       -11.1632        21.4389
       -10.4562        20.2951        63.0882         9.7167       -10.5784        20.2951
       -10.4501        19.1223        63.2154         9.1448        -9.9774        19.1223
       -10.4440        17.9317        63.3356         8.5656        -9.3661        17.9317
       -10.4379        16.7344        63.4486         7.9843        -8.7501        16.7344
       -10.4318        15.5412        63.5544         7.4063        -8.1349        15.5412
       -10.4257        14.3622        63.6528         6.8363        -7.5259        14.3622
       -10.4196        13.2068        63.7440         6.2789        -6.9279        13.2068
       -10.4135        12.0836        63.8280         5.7381        -6.3455        12.0836
       -10.4074        11.0003        63.9052         5.2175        -5.7828        11.0003
       -10.4013         9.9632        63.9756         4.7201        -5.2431         9.9632
       -10.3952         8.9777        64.0395         4.2483        -4.7295         8.9777
       -10.3891         8.0481        64.0972         3.8040        -4.2441         8.0481
       -10.3830         7.1774        64.1492         3.3886        -3.7888         7.1774
       -10.3769         6.3676        64.1956         3.0029        -3.3647         6.3676
       -10.3708         5.6196        64.2369         2.6472        -2.9724         5.6196
       -10.3647         4.9334        64.2735         2.3215        -2.6119         4.9334
       -10.3586         4.3081        64.3056         2.0251        -2.2831         4.3081
       -10.3525         3.7422        64.3338         1.7572        -1.9850         3.7422
       -10.3464         3.2333        64.3584         1.5166        -1.7166         3.2333
       -10.3403         2.7787        64.3796         1.3021        -1.4766         2.7787
       -10.3342         2.3752        64.3980         1.1119        -1.2633         2.3752
       -10.3281         2.0194        64.4137         0.9444        -1.0750         2.0194
       -10.3220         1.7076        64.4271         0.7978        -0.9098         1.7076
       -10.3159         1.4362        64.4385         0.6704        -0.7658         1.4362
       -10.3098         1.2013        64.4480         0.5602        -0.6411         1.2013
       -10.3037         0.9994        64.4561         0.4656        -0.5338         0.9994
       -10.2976         0.8269        64.4628         0.3849        -0.4420         0.8269
       -10.2915         0.6805        64.4684         0.3165        -0.3640         0.6805
       -10.2854         0.5569        64.4730         0.2588        -0.2981         0.5569
       -10.2793         0.4533        64.4767         0.2104        -0.2428         0.4533
       -10.2732         0.3669        64.4798         0.1702        -0.1967         0.3669
       -10.2671         0.2954        64.4823         0.1369        -0.1585         0.2954
       -10.2610         0.2365        64.4843         0.1095        -0.1269         0.2365
       -10.2549         0.1883        64.4860         0.0871        -0.1011         0.1883
       -10.2488         0.1491        64.4873         0.0689        -0.0801         0.1491
       -10.2427         0.1174        64.4883         0.0542        -0.0631         0.1174
       -10.2366         0.0919        64.4891         0.0424        -0.0495         0.0919
       -10.2305         0.0716        64.4897         0.0330        -0.0385         0.0716
       -10.2244         0.0554        64.4902         0.0255        -0.0299         0.0554
       -10.2183         0.0427        64.4906         0.0197        -0.0230         0.0427
       -10.2122         0.0327        64.4909         0.0150        -0.0176         0.0327
       -10.2061         0.0249        64.4911         0.0114        -0.0134         0.0249
       -10.2000         0.0188        64.4913         0.0087        -0.0102         0.0188
       -10.1939         0.0142        64.4915         0.0065        -0.0077         0.0142
       -10.1878         0.0106        64.4916         0.0049        -0.0057         0.0106
       -10.1817         0.0079        64.4916         0.0036        -0.0043         0.0079
       -10.1756         0.0059        64.4917         0.0027        -0.0032         0.0059
       -10.1695         0.0043        64.4917         0.0020        -0.0023         0.0043
       -10.1634         0.0032        64.4918         0.0014        -0.0017         0.0032
       -10.1573         0.0023        64.4918         0.0011        -0.0012         0.0023
       -10.1512         0.0017        64.4918         0.0008        -0.0009         0.0017
       -10.1451         0.0012        64.4918         0.0005        -0.0007         0.0012
       -10.1390         0.0009        64.4918         0.0004        -0.0005         0.0009
       -10.1329         0.0006        64.4918         0.0003        -0.0003         0.0006
       -10.1268         0.0004        64.4918         0.0002        -0.0002         0.0004
       -10.1207         0.0003        64.4918         0.0001        -0.0002         0.0003
       -10.1146         0.0002        64.4918         0.0001        -0.0001         0.0002
       -10.1085         0.0001        64.4918         0.0001        -0.0001         0.0001
       -10.1024         0.0001        64.4918         0.0000        -0.0001         0.0001
       -10.0963         0.0001        64.4918         0.0000        -0.0000         0.0001
       -10.0902         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0841         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0780         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0719         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0658         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0597         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0536         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0475         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0414         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0353         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0292         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0231         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0170         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0109         0.0000        64.4918         0.0000        -0.0000         0.0000
       -10.0048         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9987         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9926         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9865         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9804         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9743         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9682         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9621         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9560         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9499         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9438         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9377         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9316         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9255         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9194         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9133         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9072         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.9011         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8950         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8889         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8829         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8768         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8707         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8646         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8585         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8524         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8463         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8402         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8341         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8280         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8219         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8158         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8097         0.0000        64.4918         0.0000        -0.0000         0.0000
        -9.8036         0.0001        64.4918         0.0000        -0.0000         0.0001
        -9.7975         0.0001        64.4918         0.0000        -0.0001         0.0001
        -9.7914         0.0001        64.4918         0.0001        -0.0001         0.0001
        -9.7853         0.0002        64.4918         0.0001        -0.0001         0.0002
        -9.7792         0.0003        64.4918         0.0001        -0.0002         0.0003
        -9.7731         0.0004        64.4918         0.0001        -0.0002         0.0004
        -9.7670         0.0005        64.4918         0.0002        -0.0003         0.0005
        -9.7609         0.0008        64.4919         0.0003        -0.0005         0.0008
        -9.7548         0.0010        64.4919         0.0004        -0.0006         0.0010
        -9.7487         0.0014        64.4919         0.0006        -0.0009         0.0014
        -9.7426         0.0020        64.4919         0.0008        -0.0012         0.0020
        -9.7365         0.0027        64.4919         0.0010        -0.0017         0.0027
        -9.7304         0.0037        64.4919         0.0014        -0.0023         0.0037
        -9.7243         0.0050        64.4919         0.0019        -0.0030         0.0050
        -9.7182         0.0067        64.4919         0.0026        -0.0041         0.0067
        -9.7121         0.0089        64.4920         0.0034        -0.0055         0.0089
        -9.7060         0.0118        64.4920         0.0045        -0.0072         0.0118
        -9.6999         0.0155        64.4921         0.0060        -0.0095         0.0155
        -9.6938         0.0204        64.4922         0.0079        -0.0125         0.0204
        -9.6877         0.0266        64.4923         0.0103        -0.0163         0.0266
        -9.6816         0.0345        64.4924         0.0133        -0.0212         0.0345
        -9.6755         0.0445        64.4926         0.0172        -0.0273         0.0445
        -9.6694         0.0570        64.4928         0.0220        -0.0350         0.0570
        -9.6633         0.0727        64.4932         0.0281        -0.0446         0.0727
        -9.6572         0.0922        64.4936         0.0356        -0.0566         0.0922
        -9.6511         0.1162        64.4941         0.0449        -0.0713         0.1162
        -9.6450         0.1456        64.4947         0.0563        -0.0894         0.1456
        -9.6389         0.1816        64.4955         0.0702        -0.1114         0.1816
        -9.6328         0.2251        64.4965         0.0871        -0.1380         0.2251
        -9.6267         0.2775        64.4977         0.1074        -0.1701         0.2775
        -9.6206         0.3402        64.4993         0.1318        -0.2084         0.3402
        -9.6145         0.4147        64.5011         0.1608        -0.2540         0.4147
        -9.6084         0.5028        64.5034         0.1951        -0.3077         0.5028
        -9.6023         0.6063        64.5062         0.2355        -0.3708         0.6063
        -9.5962         0.7271        64.5096         0.2827        -0.4444         0.7271
        -9.5901         0.8672        64.5137         0.3376        -0.5296         0.8672
        -9.5840         1.0287        64.5186         0.4009        -0.6277         1.0287
        -9.5779         1.2136        64.5243         0.4737        -0.7399         1.2136
        -9.5718         1.4242        64.5312         0.5568        -0.8674         1.4242
        -9.5657         1.6623        64.5392         0.6510        -1.0113         1.6623
        -9.5596         1.9300        64.5486         0.7572        -1.1728         1.9300
        -9.5535         2.2290        64.5596         0.8764        -1.3527         2.2290
        -9.5474         2.5609        64.5723         1.0091        -1.5518         2.5609
        -9.5413         2.9269        64.5869         1.1561        -1.7708         2.9269
        -9.5352         3.3280        64.6036         1.3180        -2.0100         3.3280
        -9.5291         3.7648        64.6227         1.4952        -2.2696         3.7648
        -9.5230         4.2375        64.6443         1.6881        -2.5495         4.2375
        -9.5169         4.7458        64.6687         1.8968        -2.8490         4.7458
        -9.5108         5.2888        64.6961         2.1213        -3.1676         5.2888
        -9.5047         5.8654        64.7267         2.3614        -3.5039         5.8654
        -9.4986         6.4735        64.7607         2.6168        -3.8567         6.4735
        -9.4925         7.1110        64.7984         2.8869        -4.2241         7.1110
        -9.4864         7.7749        64.8398         3.1710        -4.6039         7.7749
        -9.4803         8.4619        64.8852         3.4681        -4.9939         8.4619
        -9.4742         9.1684        64.9347         3.7771        -5.3913         9.1684
        -9.4681         9.8902        64.9884         4.0968        -5.7935         9.8902
        -9.4620        10.6230        65.0466         4.4257        -6.1973        10.6230
        -9.4559        11.3622        65.1091         4.7625        -6.5998        11.3622
        -9.4498        12.1032        65.1762         5.1053        -6.9978        12.1032
        -9.4437        12.8411        65.2477         5.4527        -7.3884        12.8411
        -9.4376        13.5714        65.3238         5.8028        -7.7686        13.5714
        -9.4315        14.2895        65.4043         6.1539        -8.1355        14.2895
        -9.4254        14.9911        65.4893         6.5043        -8.4868        14.9911
        -9.4193        15.6723        65.5786         6.8523        -8.8201        15.6723
        -9.4132        16.3296        65.6721         7.1962        -9.1334        16.3296
        -9.4071        16.9596        65.7697         7.5345        -9.4251        16.9596
        -9.4010        17.5598        65.8712         7.8656        -9.6941        17.5598
        -9.3949        18.1279        65.9765         8.1883        -9.9396        18.1279
        -9.3888        18.6623        66.0853         8.5013       -10.1610        18.6623
        -9.3827        19.1618        66.1975         8.8035       -10.3583        19.1618
        -9.3766        19.6257        66.3128         9.0939       -10.5318        19.6257
        -9.3705        20.0539        66.4311         9.3718       -10.6821        20.0539
        -9.3644        20.4467        66.5521         9.6364       -10.8103        20.4467
        -9.3583        20.8045        66.6756         9.8871       -10.9174        20.8045
        -9.3522        21.1285        66.8014        10.1237       -11.0048        21.1285
        -9.3461        21.4198        66.9293        10.3457       -11.0741        21.4198
        -9.3400        21.6799        67.0590        10.5531       -11.1269        21.6799
        -9.3339        21.9104        67.1905        10.7457       -11.1648        21.9104
        -9.3278        22.1129        67.3234        10.9235       -11.1895        22.1129
        -9.3217        22.2891        67.4576        11.0866       -11.2025        22.2891
        -9.3156        22.4405        67.5930        11.2350       -11.2054        22.4405
        -9.3095        22.5685        67.7294        11.3690       -11.1995        22.5685
        -9.3034        22.6745        67.8667        11.4886       -11.1860        22.6745
        -9.2974        22.7594        68.0047        11.5938       -11.1657        22.7594
        -9.2913        22.8241        68.1432        11.6847       -11.1393        22.8241
        -9.2852        22.8687        68.2822        11.7614       -11.1074        22.8687
        -9.2791        22.8936        68.4216        11.8235       -11.0701        22.8936
        -9.2730        22.8983        68.5611        11.8709       -11.0273        22.8983
        -9.2669        22.8822        68.7008        11.9033       -10.9788        22.8822
        -9.2608        22.8443        68.8404        11.9202       -10.9240        22.8443
        -9.2547        22.7832        68.9798        11.9210       -10.8622        22.7832
        -9.2486        22.6974        69.1189        11.9051       -10.7924        22.6974
        -9.2425        22.5849        69.2576        11.8715       -10.7134        22.5849
        -9.2364        22.4438        69.3957        11.8195       -10.6242        22.4438
        -9.2303        22.2717        69.5330        11.7482       -10.5235        22.2717
        -9.2242        22.0664        69.6694        11.6566       -10.4098        22.0664
        -9.2181        21.8259        69.8046        11.5439       -10.2820        21.8259
        -9.2120        21.5480        69.9385        11.4091       -10.1388        21.5480
        -9.2059        21.2308        70.0707        11.2517        -9.9792        21.2308
        -9.1998        20.8730        70.2012        11.0709        -9.8021        20.8730
        -9.1937        20.4734        70.3296        10.8665        -9.6069        20.4734
        -9.1876        20.0313        70.4557        10.6382        -9.3931        20.0313
        -9.1815        19.5467        70.5792        10.3862        -9.1605        19.5467
        -9.1754        19.0201        70.6999        10.1110        -8.9091        19.0201
        -9.1693        18.4525        70.8175         9.8131        -8.6394        18.4525
        -9.1632        17.8459        70.9317         9.4938        -8.3521        17.8459
        -9.1571        17.2026        71.0424         9.1544        -8.0482        17.2026
        -9.1510        16.5257        71.1493         8.7966        -7.7291        16.5257
