 # thickness,pce,jmax,j0,jsc,vmax,voc,ff
    0.29659E+00    0.22239E+02    0.14187E+03    0.72591E-26    0.14420E+03    0.15680E+01    0.16741E+01    0.92155E+02
    0.29860E+00    0.22243E+02    0.14190E+03    0.72676E-26    0.14423E+03    0.15680E+01    0.16741E+01    0.92155E+02
    0.30060E+00    0.22247E+02    0.14193E+03    0.72760E-26    0.14425E+03    0.15680E+01    0.16740E+01    0.92155E+02
    0.30261E+00    0.22251E+02    0.14195E+03    0.72843E-26    0.14428E+03    0.15680E+01    0.16740E+01    0.92155E+02
    0.30461E+00    0.22254E+02    0.14198E+03    0.72923E-26    0.14431E+03    0.15679E+01    0.16740E+01    0.92155E+02
    0.30661E+00    0.22258E+02    0.14200E+03    0.73003E-26    0.14433E+03    0.15679E+01    0.16740E+01    0.92155E+02
    0.30862E+00    0.22261E+02    0.14203E+03    0.73080E-26    0.14436E+03    0.15679E+01    0.16740E+01    0.92155E+02
    0.31062E+00    0.22265E+02    0.14205E+03    0.73157E-26    0.14438E+03    0.15679E+01    0.16739E+01    0.92155E+02
    0.31263E+00    0.22268E+02    0.14208E+03    0.73231E-26    0.14440E+03    0.15679E+01    0.16739E+01    0.92155E+02
    0.31463E+00    0.22271E+02    0.14210E+03    0.73305E-26    0.14443E+03    0.15678E+01    0.16739E+01    0.92155E+02
    0.31663E+00    0.22274E+02    0.14212E+03    0.73377E-26    0.14445E+03    0.15678E+01    0.16739E+01    0.92154E+02
    0.31864E+00    0.22277E+02    0.14214E+03    0.73448E-26    0.14447E+03    0.15678E+01    0.16738E+01    0.92154E+02
    0.32064E+00    0.22280E+02    0.14216E+03    0.73517E-26    0.14449E+03    0.15678E+01    0.16738E+01    0.92154E+02
    0.32265E+00    0.22283E+02    0.14218E+03    0.73585E-26    0.14451E+03    0.15678E+01    0.16738E+01    0.92154E+02
    0.32465E+00    0.22286E+02    0.14220E+03    0.73652E-26    0.14453E+03    0.15677E+01    0.16738E+01    0.92154E+02
    0.32665E+00    0.22289E+02    0.14222E+03    0.73718E-26    0.14455E+03    0.15677E+01    0.16738E+01    0.92154E+02
    0.32866E+00    0.22292E+02    0.14224E+03    0.73782E-26    0.14457E+03    0.15677E+01    0.16737E+01    0.92154E+02
    0.33066E+00    0.22295E+02    0.14226E+03    0.73846E-26    0.14459E+03    0.15677E+01    0.16737E+01    0.92154E+02
    0.33267E+00    0.22297E+02    0.14228E+03    0.73908E-26    0.14461E+03    0.15677E+01    0.16737E+01    0.92154E+02
    0.33467E+00    0.22300E+02    0.14230E+03    0.73969E-26    0.14463E+03    0.15676E+01    0.16737E+01    0.92154E+02
    0.33667E+00    0.22302E+02    0.14232E+03    0.74028E-26    0.14465E+03    0.15676E+01    0.16737E+01    0.92154E+02
    0.33868E+00    0.22305E+02    0.14233E+03    0.74087E-26    0.14467E+03    0.15676E+01    0.16737E+01    0.92154E+02
    0.34068E+00    0.22307E+02    0.14235E+03    0.74145E-26    0.14468E+03    0.15676E+01    0.16736E+01    0.92154E+02
    0.34269E+00    0.22309E+02    0.14237E+03    0.74201E-26    0.14470E+03    0.15676E+01    0.16736E+01    0.92154E+02
